GN,GN Latitude,GN Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Maharagama West,6.8515684,79.9255665,Maharagama Galle Highway Bus Halt,6.846555178080289,79.92582606257324,Bus station
Maharagama West,6.8515684,79.9255665,Maragama 212 Bus Halt,6.848009715935376,79.92750936075954,Bus station
Dambahena,6.8510984,79.9346603,Maharagama 138 Halt,6.84641403183815,79.92767878183716,Bus station
Dambahena,6.8510984,79.9346603,119 Bus Stand,6.845374801397609,79.92617037619745,Bus station
Dambahena,6.8510984,79.9346603,345 Bus Stop,6.848462464903766,79.92512650056565,Bus station
Dambahena,6.8510984,79.9346603,192 Bus Stand Maharagama,6.845599972287174,79.93696364864427,Bus station
Dambahena,6.8510984,79.9346603,Maharagama 345 Bus Halt,6.845938959386791,79.92768971221801,Bus station
Dambahena,6.8510984,79.9346603,автобусная станция,6.848109,79.925718,Bus station
Dambahena,6.8510984,79.9346603,122 Bus Halt Maharagama,6.846989864480611,79.92682074268403,Bus station
Dambahena,6.8510984,79.9346603,993 Bus Stand Maharagama,6.84829236554337,79.92536697563585,Bus station
Dambahena,6.8510984,79.9346603,Maharagama Bus Station,6.8524076272754115,79.93415479342447,Bus station
Dambahena,6.8510984,79.9346603,Maharagama Galle Highway Bus Halt,6.846555178080289,79.92582606257324,Bus station
Dambahena,6.8510984,79.9346603,Maharagama 341 Bus Halt,6.844550325433502,79.92599525917139,Bus station
Dambahena,6.8510984,79.9346603,Maragama 212 Bus Halt,6.848009715935376,79.92750936075954,Bus station
Pannipitiya North,6.8453976,79.9465508,Pannipitiya Highlevel road bus halt,6.8461597922213295,79.94943846633186,Bus station
Pannipitiya North,6.8453976,79.9465508,Ambagashathara Junction,6.851802185825848,79.9463404188516,Bus station
Pannipitiya North,6.8453976,79.9465508,192 Bus Stand Maharagama,6.845599972287174,79.93696364864427,Bus station
Kottawa West,6.8515684,79.9570411,Pannipitiya Highlevel road bus halt,6.8461597922213295,79.94943846633186,Bus station
Kottawa West,6.8515684,79.9570411,Mahalwarawa Bus Halt,6.8439401295875415,79.95753548972203,Bus station
Kottawa South,6.8490994,79.9654324,Pola Handiya,6.851152636806442,79.97012754628597,Bus station
Kottawa South,6.8490994,79.9654324,Kottawa Main Bus Station,6.841394352933997,79.96437530508346,Bus station
Kottawa South,6.8490994,79.9654324,255 bus stand,6.840800231853054,79.96485057585171,Bus station
Kottawa South,6.8490994,79.9654324,Mahalwarawa Bus Halt,6.8439401295875415,79.95753548972203,Bus station
Kottawa South,6.8490994,79.9654324,Pinhena Junction,6.841654746232797,79.9652548271116,Bus station
Kottawa South,6.8490994,79.9654324,Sirimal Watta,6.857819101387432,79.96983803133988,Bus station
Pannipitiya South,6.84863,79.9430537,Ambagashathara Junction,6.851802185825848,79.9463404188516,Bus station
Pannipitiya South,6.84863,79.9430537,Pannipitiya Highlevel road bus halt,6.8461597922213295,79.94943846633186,Bus station
Pannipitiya South,6.84863,79.9430537,Maharagama Bus Station,6.8524076272754115,79.93415479342447,Bus station
Pannipitiya South,6.84863,79.9430537,192 Bus Stand Maharagama,6.845599972287174,79.93696364864427,Bus station
Maharagama Town,6.8510951,79.9212011,993 Bus Stand Maharagama,6.84829236554337,79.92536697563585,Bus station
Maharagama Town,6.8510951,79.9212011,Wattegedara Bus Halt,6.851394473641095,79.92034418880749,Bus station
Maharagama Town,6.8510951,79.9212011,Maharagama SLTB Depot,6.842780590057373,79.92401123046875,Bus station
Maharagama Town,6.8510951,79.9212011,122 Bus Halt Maharagama,6.846989864480611,79.92682074268403,Bus station
Maharagama Town,6.8510951,79.9212011,Maragama 212 Bus Halt,6.848009715935376,79.92750936075954,Bus station
Maharagama Town,6.8510951,79.9212011,345 Bus Stop,6.848462464903766,79.92512650056565,Bus station
Maharagama Town,6.8510951,79.9212011,автобусная станция,6.848109,79.925718,Bus station
Maharagama Town,6.8510951,79.9212011,212 Bus stand,6.849592453155634,79.92359618919947,Bus station
Maharagama Town,6.8510951,79.9212011,Maharagama 345 Bus Halt,6.845938959386791,79.92768971221801,Bus station
Maharagama Town,6.8510951,79.9212011,119 Bus Stand,6.845374801397609,79.92617037619745,Bus station
Maharagama Town,6.8510951,79.9212011,Maharagama Galle Highway Bus Halt,6.846555178080289,79.92582606257324,Bus station
Maharagama Town,6.8510951,79.9212011,Maharagama 341 Bus Halt,6.844550325433502,79.92599525917139,Bus station
Maharagama Town,6.8510951,79.9212011,Maharagama 138 Halt,6.84641403183815,79.92767878183716,Bus station
Godigamuwa South,6.8351143,79.9290642,Arawwala junction,6.830435114816611,79.9347285941327,Bus station
Godigamuwa South,6.8351143,79.9290642,Maharagama SLTB Depot,6.842780590057373,79.92401123046875,Bus station
Godigamuwa South B,6.8349969,79.9234678,Maharagama SLTB Depot,6.842780590057373,79.92401123046875,Bus station
Godigamuwa North,6.8402263,79.9206694,Maharagama 341 Bus Halt,6.844550325433502,79.92599525917139,Bus station
Godigamuwa North,6.8402263,79.9206694,Maharagama SLTB Depot,6.842780590057373,79.92401123046875,Bus station
Godigamuwa North,6.8402263,79.9206694,автобусная станция,6.848109,79.925718,Bus station
Godigamuwa North,6.8402263,79.9206694,Maharagama 345 Bus Halt,6.845938959386791,79.92768971221801,Bus station
Godigamuwa North,6.8402263,79.9206694,WewaLanga Junction,6.843643813201874,79.91204147595211,Bus station
Godigamuwa North,6.8402263,79.9206694,119 Bus Stand,6.845374801397609,79.92617037619745,Bus station
Godigamuwa North,6.8402263,79.9206694,122 Bus Halt Maharagama,6.846989864480611,79.92682074268403,Bus station
Godigamuwa North,6.8402263,79.9206694,345 Bus Stop,6.848462464903766,79.92512650056565,Bus station
Godigamuwa North,6.8402263,79.9206694,Maharagama Galle Highway Bus Halt,6.846555178080289,79.92582606257324,Bus station
Godigamuwa North,6.8402263,79.9206694,993 Bus Stand Maharagama,6.84829236554337,79.92536697563585,Bus station
Godigamuwa North,6.8402263,79.9206694,Maharagama 138 Halt,6.84641403183815,79.92767878183716,Bus station
Godigamuwa North,6.8402263,79.9206694,Ambillawatte Junction Bus Stop,6.842814372314369,79.91205787444805,Bus station
Godigamuwa North,6.8402263,79.9206694,Maragama 212 Bus Halt,6.848009715935376,79.92750936075954,Bus station
Wattegedara,6.8478743,79.9177543,Wattegedara Bus Halt,6.851394473641095,79.92034418880749,Bus station
Wattegedara,6.8478743,79.9177543,993 Bus Stand Maharagama,6.84829236554337,79.92536697563585,Bus station
Wattegedara,6.8478743,79.9177543,Ambillawatte Junction Bus Stop,6.842814372314369,79.91205787444805,Bus station
Wattegedara,6.8478743,79.9177543,Maharagama SLTB Depot,6.842780590057373,79.92401123046875,Bus station
Wattegedara,6.8478743,79.9177543,Maharagama 341 Bus Halt,6.844550325433502,79.92599525917139,Bus station
Wattegedara,6.8478743,79.9177543,Maragama 212 Bus Halt,6.848009715935376,79.92750936075954,Bus station
Wattegedara,6.8478743,79.9177543,212 Bus stand,6.849592453155634,79.92359618919947,Bus station
Wattegedara,6.8478743,79.9177543,119 Bus Stand,6.845374801397609,79.92617037619745,Bus station
Wattegedara,6.8478743,79.9177543,Maharagama Galle Highway Bus Halt,6.846555178080289,79.92582606257324,Bus station
Wattegedara,6.8478743,79.9177543,WewaLanga Junction,6.843643813201874,79.91204147595211,Bus station
Wattegedara,6.8478743,79.9177543,345 Bus Stop,6.848462464903766,79.92512650056565,Bus station
Wattegedara,6.8478743,79.9177543,автобусная станция,6.848109,79.925718,Bus station
Wattegedara,6.8478743,79.9177543,122 Bus Halt Maharagama,6.846989864480611,79.92682074268403,Bus station
Navinna,6.8533309,79.9150724,Wattegedara Bus Halt,6.851394473641095,79.92034418880749,Bus station
Navinna,6.8533309,79.9150724,212 Bus stand,6.849592453155634,79.92359618919947,Bus station
Gangodavila South B,6.8557396,79.9038774,Delkanda Bus Halt,6.862722730928397,79.90205659446572,Bus station
Gangodavila South B,6.8557396,79.9038774,maharagama 138 bus Station,6.863067888558245,79.90097179200805,Bus station
Jambugasmulla,6.8660827,79.8926809,7th Mile Post,6.866506549492494,79.89335066519106,Bus station
Jambugasmulla,6.8660827,79.8926809,Nugegoda 173 Bus Queue,6.874250888824463,79.8909912109375,Bus station
Jambugasmulla,6.8660827,79.8926809,Bus Halt,6.874534559603123,79.8966802057888,Bus station
Jambugasmulla,6.8660827,79.8926809,City Timber Bus Halt,6.874422511696448,79.89164484182942,Bus station
Jambugasmulla,6.8660827,79.8926809,173 Bus Holt,6.874882625224274,79.88701380188758,Bus station
Jambugasmulla,6.8660827,79.8926809,183,6.869271116677733,79.89015768676079,Bus station
Jambugasmulla,6.8660827,79.8926809,135 bus station kohuwala,6.868311881780231,79.88333392111603,Bus station
Jambugasmulla,6.8660827,79.8926809,Kohuwala bus stand,6.8670787201468855,79.88470092438955,Bus station
Jambugasmulla,6.8660827,79.8926809,Bus Route 689,6.870491032060541,79.89847340362131,Bus station
Jambugasmulla,6.8660827,79.8926809,Nugegoda Bus Halt,6.867642547860146,79.88508914211782,Bus station
Jambugasmulla,6.8660827,79.8926809,Delkanda Bus Halt,6.862722730928397,79.90205659446572,Bus station
Jambugasmulla,6.8660827,79.8926809,Nugegoda Bus Stand,6.872178663986152,79.89294061452097,Bus station
Jambugasmulla,6.8660827,79.8926809,138 Bus Halt,6.869115610248443,79.89004639597658,Bus station
Jambugasmulla,6.8660827,79.8926809,CIB bus halt,6.869051349451096,79.89002646598807,Bus station
Jambugasmulla,6.8660827,79.8926809,maharagama 138 bus Station,6.863067888558245,79.90097179200805,Bus station
Welikada East,6.9138311,79.8982793,Rajagiriya Bus Stand,6.910201608199688,79.89419360983113,Bus station
Welikada East,6.9138311,79.8982793,Bus Halt,6.908521173695136,79.89746200080755,Bus station
Welikada East,6.9138311,79.8982793,Colombo Public Library Bus Halt,6.918212257068445,79.89546102904428,Bus station
Welikada East,6.9138311,79.8982793,Top Of The Lane,6.906745506631871,79.90040870411153,Bus station
Welikada East,6.9138311,79.8982793,Welikada Bus Stand,6.906944,79.895331,Bus station
Welikada East,6.9138311,79.8982793,Bus 177,6.910392801791218,79.89402314414845,Bus station
Ethulkotte West,6.8980694,79.9038774,Mahindarama,6.898170622821358,79.90603395405037,Bus station
Ethulkotte West,6.8980694,79.9038774,Ethulkotte Junction,6.90442216085428,79.90565129541184,Bus station
Ethulkotte West,6.8980694,79.9038774,Top Of The Lane,6.906745506631871,79.90040870411153,Bus station
Ethulkotte West,6.8980694,79.9038774,Epitamulla Bushalt,6.8934933377922984,79.90953793628309,Bus station
Ethulkotte West,6.8980694,79.9038774,Koswatte Junction,6.900341292125451,79.89438398439444,Bus station
Ethulkotte West,6.8980694,79.9038774,Diyawannawa Bus Hault,6.903422832489014,79.90692901611328,Bus station
Ethulkotte,6.8981882,79.9094751,Mahindarama,6.898170622821358,79.90603395405037,Bus station
Ethulkotte,6.8981882,79.9094751,Epitamulla Bushalt,6.8934933377922984,79.90953793628309,Bus station
Ethulkotte,6.8981882,79.9094751,374 Bus Halt,6.902261734008789,79.91900634765625,Bus station
Ethulkotte,6.8981882,79.9094751,Baththaramulla Bus Halt,6.902129312296542,79.91838054154627,Bus station
Ethulkotte,6.8981882,79.9094751,Diyawannawa Bus Hault,6.903422832489014,79.90692901611328,Bus station
Ethulkotte,6.8981882,79.9094751,Ethulkotte Junction,6.90442216085428,79.90565129541184,Bus station
Pitakotte East,6.8876623,79.9122738,Epitamulla Bushalt,6.8934933377922984,79.90953793628309,Bus station
Pitakotte East,6.8876623,79.9122738,Metiambalama junction,6.88801343053743,79.90280863616304,Bus station
Pitakotte,6.8808992,79.9052768,Jubile Post Bus Stand,6.876104456356638,79.90043057167004,Bus station
Pitakotte,6.8808992,79.9052768,Metiambalama junction,6.88801343053743,79.90280863616304,Bus station
Pitakotte,6.8808992,79.9052768,Mirihana Bus Stand,6.873994469129086,79.90170981436641,Bus station
Pitakotte,6.8808992,79.9052768,Thilaka Bakery Bus Stop,6.871896620380261,79.90520303602797,Bus station
Pitakotte West,6.8900117,79.8982793,Metiambalama junction,6.88801343053743,79.90280863616304,Bus station
Nawala East,6.8898929,79.8926809,Nawala Bus Stop,6.888314,79.887223,Bus station
Nugegoda West,6.8805433,79.8884819,Nugegoda Bus Stand,6.872178663986152,79.89294061452097,Bus station
Nugegoda West,6.8805433,79.8884819,112 Bus Halt Maharagama,6.877308917413751,79.880091391421,Bus station
Nugegoda West,6.8805433,79.8884819,Siebel Avenue Bus Stop 138,6.87730352554564,79.87939693313993,Bus station
Nugegoda West,6.8805433,79.8884819,nsbm bus holt,6.873326778411865,79.88412475585938,Bus station
Nugegoda West,6.8805433,79.8884819,Bus Halt,6.874534559603123,79.8966802057888,Bus station
Nugegoda West,6.8805433,79.8884819,Nawala Bus Stop,6.888314,79.887223,Bus station
Nugegoda West,6.8805433,79.8884819,Nugegoda 173 Bus Queue,6.874250888824463,79.8909912109375,Bus station
Nugegoda West,6.8805433,79.8884819,173 Bus Holt,6.874882625224274,79.88701380188758,Bus station
Nugegoda West,6.8805433,79.8884819,City Timber Bus Halt,6.874422511696448,79.89164484182942,Bus station
Nugegoda West,6.8805433,79.8884819,6th Mile Post Halt (highlevel),6.87542457056101,79.88122329199193,Bus station
Pagoda,6.8820145,79.8954802,Jubile Post Bus Stand,6.876104456356638,79.90043057167004,Bus station
Pagoda,6.8820145,79.8954802,City Timber Bus Halt,6.874422511696448,79.89164484182942,Bus station
Pagoda,6.8820145,79.8954802,Mirihana Bus Stand,6.873994469129086,79.90170981436641,Bus station
Pagoda,6.8820145,79.8954802,Metiambalama junction,6.88801343053743,79.90280863616304,Bus station
Pagoda,6.8820145,79.8954802,Nugegoda 173 Bus Queue,6.874250888824463,79.8909912109375,Bus station
Pagoda,6.8820145,79.8954802,Nawala Bus Stop,6.888314,79.887223,Bus station
Pagoda,6.8820145,79.8954802,Bus Halt,6.874534559603123,79.8966802057888,Bus station
Nugegoda,6.8746946,79.8933807,Nugegoda Bus Stand,6.872178663986152,79.89294061452097,Bus station
Nugegoda,6.8746946,79.8933807,City Timber Bus Halt,6.874422511696448,79.89164484182942,Bus station
Nugegoda,6.8746946,79.8933807,138 Bus Halt,6.869115610248443,79.89004639597658,Bus station
Nugegoda,6.8746946,79.8933807,Jubile Post Bus Stand,6.876104456356638,79.90043057167004,Bus station
Nugegoda,6.8746946,79.8933807,Bus Route 689,6.870491032060541,79.89847340362131,Bus station
Nugegoda,6.8746946,79.8933807,CIB bus halt,6.869051349451096,79.89002646598807,Bus station
Nugegoda,6.8746946,79.8933807,7th Mile Post,6.866506549492494,79.89335066519106,Bus station
Nugegoda,6.8746946,79.8933807,173 Bus Holt,6.874882625224274,79.88701380188758,Bus station
Nugegoda,6.8746946,79.8933807,Bus Halt,6.874534559603123,79.8966802057888,Bus station
Nugegoda,6.8746946,79.8933807,Mirihana Bus Stand,6.873994469129086,79.90170981436641,Bus station
Nugegoda,6.8746946,79.8933807,nsbm bus holt,6.873326778411865,79.88412475585938,Bus station
Nugegoda,6.8746946,79.8933807,183,6.869271116677733,79.89015768676079,Bus station
Nugegoda,6.8746946,79.8933807,Nugegoda 173 Bus Queue,6.874250888824463,79.8909912109375,Bus station
Pagoda East,6.8708747,79.9003786,Bus Route 689,6.870491032060541,79.89847340362131,Bus station
Pagoda East,6.8708747,79.9003786,Jubile Post Bus Stand,6.876104456356638,79.90043057167004,Bus station
Pagoda East,6.8708747,79.9003786,Bus Halt,6.874534559603123,79.8966802057888,Bus station
Pagoda East,6.8708747,79.9003786,City Timber Bus Halt,6.874422511696448,79.89164484182942,Bus station
Pagoda East,6.8708747,79.9003786,Thilaka Bakery Bus Stop,6.871896620380261,79.90520303602797,Bus station
Pagoda East,6.8708747,79.9003786,maharagama 138 bus Station,6.863067888558245,79.90097179200805,Bus station
Pagoda East,6.8708747,79.9003786,Nugegoda Bus Stand,6.872178663986152,79.89294061452097,Bus station
Pagoda East,6.8708747,79.9003786,Delkanda Bus Halt,6.862722730928397,79.90205659446572,Bus station
Pagoda East,6.8708747,79.9003786,Mirihana Bus Stand,6.873994469129086,79.90170981436641,Bus station
Pagoda East,6.8708747,79.9003786,7th Mile Post,6.866506549492494,79.89335066519106,Bus station
Gangodavila North,6.8662011,79.8982793,Bus Route 689,6.870491032060541,79.89847340362131,Bus station
Gangodavila North,6.8662011,79.8982793,7th Mile Post,6.866506549492494,79.89335066519106,Bus station
Gangodavila North,6.8662011,79.8982793,138 Bus Halt,6.869115610248443,79.89004639597658,Bus station
Gangodavila North,6.8662011,79.8982793,Delkanda Bus Halt,6.862722730928397,79.90205659446572,Bus station
Gangodavila North,6.8662011,79.8982793,Nugegoda Bus Stand,6.872178663986152,79.89294061452097,Bus station
Gangodavila North,6.8662011,79.8982793,maharagama 138 bus Station,6.863067888558245,79.90097179200805,Bus station
Gangodavila North,6.8662011,79.8982793,CIB bus halt,6.869051349451096,79.89002646598807,Bus station
Gangodavila North,6.8662011,79.8982793,183,6.869271116677733,79.89015768676079,Bus station
Gangodavila North,6.8662011,79.8982793,Mirihana Bus Stand,6.873994469129086,79.90170981436641,Bus station
Gangodavila North,6.8662011,79.8982793,City Timber Bus Halt,6.874422511696448,79.89164484182942,Bus station
Gangodavila North,6.8662011,79.8982793,Thilaka Bakery Bus Stop,6.871896620380261,79.90520303602797,Bus station
Gangodavila North,6.8662011,79.8982793,Bus Halt,6.874534559603123,79.8966802057888,Bus station
Gangodavila South,6.8637334,79.9066763,Delkanda Bus Halt,6.862722730928397,79.90205659446572,Bus station
Gangodavila South,6.8637334,79.9066763,Udahamulla Bus Depot,6.865115042887691,79.91571223314047,Bus station
Gangodavila South,6.8637334,79.9066763,maharagama 138 bus Station,6.863067888558245,79.90097179200805,Bus station
Gangodavila South,6.8637334,79.9066763,Thilaka Bakery Bus Stop,6.871896620380261,79.90520303602797,Bus station
Gangodavila East,6.8658207,79.9115741,Udahamulla Bus Depot,6.865115042887691,79.91571223314047,Bus station
Gangodavila East,6.8658207,79.9115741,Thilaka Bakery Bus Stop,6.871896620380261,79.90520303602797,Bus station
Kirulapone,6.8814717,79.8763476,Siebel Avenue Bus Stop 138,6.87730352554564,79.87939693313993,Bus station
Kirulapone,6.8814717,79.8763476,112 Bus Halt Maharagama,6.877308917413751,79.880091391421,Bus station
Kirulapone,6.8814717,79.8763476,Polhengoda Gardens 141 bus halt,6.884944236545265,79.87645499398036,Bus station
Kirulapone,6.8814717,79.8763476,Seible Ground Bus Stop,6.877639,79.878575,Bus station
Kirulapone,6.8814717,79.8763476,kirulapona,6.877177278171777,79.87884057140754,Bus station
